,Rajonas,Gatve,Kaina,Kvadrato kaina,Kambariai,Plotas,Aukstas,Is viso aukstu
1216,Senamiestis,Rūdninkų g.,395000,3750,4,105.33,2,3
1217,Rasos,Rasų g.,229000,3655,3,62.66,2,2
1218,Naujamiestis,Algirdo g.,230000,1513,5,152,2,3
1219,Senamiestis,Užupio g.,98000,1931,2,50.76,1,1
1220,Užupis,Užupio g.,98000,1931,2,50.76,1,1
1221,Žirmūnai,Kareivių g.,57000,1390,2,41,1,5
1222,Šnipiškės,Kareivių g.,57000,1390,2,41,1,5
1223,Pašilaičiai,Laisvės pr.,109500,2330,2,47,4,9
1224,Justiniškės,Laisvės pr.,109500,2330,2,47,4,9
1225,Justiniškės,Sviliškių g.,134000,1654,3,81,1,5
1226,Pašilaičiai,Sviliškių g.,134000,1654,3,81,1,5
1227,Šeškinė,Buivydiškių g.,51500,1321,1,39,8,12
1228,Pašilaičiai,Girulių g.,86500,1415,2,61.14,5,9
1229,Justiniškės,Justiniškių g.,72000,1946,2,37,4,5
1230,Pilaitė,Simono Grunau g.,111000,1181,4,94,2,2
1231,Pavilnys,Stasio Lozoraičio g.,119000,930,4,128,1,2
1232,Pavilnys,Stasio Lozoraičio g.,99000,1165,4,85,1,2
1233,Senamiestis,Pamėnkalnio g.,280000,2737,4,102.3,6,7
1234,Naujamiestis,Pamėnkalnio g.,280000,2737,4,102.3,6,7
1235,Žvėrynas,Vytauto g.,230000,1575,5,146,2,2
1236,Antakalnis,Rato g.,92000,3169,1,29.03,1,3
1237,Valakampiai,Rato g.,92000,3169,1,29.03,1,3
1238,Baltupiai,Kalvarijų g.,19900,1114,1,17.86,8,12
1239,Šnipiškės,Kalvarijų g.,19900,1114,1,17.86,8,12
1240,Karoliniškės,Apolinaro Juozo Povilaičio g.,54600,1655,1,33,8,9
1241,Verkiai,Popieriaus g.,25000,1000,1,25,2,2
1242,Naujamiestis,Algirdo g.,232000,2071,4,112,3,3
1243,Senamiestis,Algirdo g.,232000,2070,4,112.08,3,3
1244,Senamiestis,Ankštoji g.,430000,2129,6,202,5,6
1245,Fabijoniškės,Salomėjos Nėries g.,74000,1748,2,42.34,5,12
1246,Antakalnis,Nemenčinės pl.,242000,1407,4,172,2,2
1247,Antakalnis,Šilo g.,209000,2125,4,98.36,1,4
1248,Vilkpėdė,Burbiškių g.,64999,2056,1,31.62,2,3
1249,Burbiškės,Burbiškių g.,70000,2188,1,32,2,3
1250,Naujininkai,Dzūkų g.,59999,1527,2,39.29,4,5
1251,Fabijoniškės,Salomėjos Nėries g.,99999,1437,3,69.58,10,12
1252,Lazdynai,Architektų g.,109000,1787,2,61,2,4
1253,Justiniškės,Laisvės pr.,129000,1915,2,67.37,5,5
1254,Justiniškės,Laisvės pr.,129000,1915,3,67.37,5,5
1255,Vilkpėdė,Vandentiekio g.,49000,1324,2,37,3,4
1256,Naujamiestis,Vandentiekio g.,49000,1324,2,37,3,4
1257,Kalnėnai,Kroatų g.,110000,1217,4,90.39,1,2
1258,Kalnėnai,Kroatų g.,110000,1217,4,90.39,1,2
1259,Žvėrynas,Danielių g.,133020,3000,2,44.34,2,4
1260,Fabijoniškės,Salomėjos Nėries g.,64900,1563,1,41.52,8,9
1261,Lazdynai,Erfurto g.,330000,1746,5,189,2,3
1262,Žvėrynas,Paribio g.,95000,1863,2,51,1,5
1263,Naujoji Vilnia,Pramonės g.,26800,1247,1,21.5,5,5
1264,Naujoji Vilnia,Dūmų g.,49500,1500,2,33,3,3
1265,Naujoji Vilnia,Pramonės g.,33500,1196,2,28,5,5
1266,Senamiestis,Gaono g.,248000,4203,3,59,3,3
1267,Bajorai,Fizikų g.,144900,1878,3,77.17,1,6
1268,Baltupiai,Bitininkų g.,75000,1500,2,50,5,5
1269,Jeruzalė,Bitininkų g.,75000,1500,2,50,5,5
1270,Naujamiestis,Kedrų g.,52000,2737,1,19,3,5
1271,Naujamiestis,S. Konarskio g.,45000,3000,1,15,2,5
1272,Naujamiestis,Kedrų g.,36000,2571,1,14,1,5
1273,Naujamiestis,Savanorių pr.,28000,2154,1,13,1,5
1274,Naujininkai,Kapsų g.,80000,1136,3,70.43,7,10
1275,Žvėrynas,Danielių g.,297879,3101,4,96.06,1,4
1276,Senamiestis,Mindaugo g.,155000,2580,3,60.07,1,4
1277,Žirmūnai,M. Katkaus g.,76300,2848,1,26.79,2,9
1278,Senamiestis,Šv. Kazimiero g.,185000,2602,3,71.11,1,2
1279,Antakalnis,T. Kosciuškos g.,78000,1205,2,64.74,1,3
1280,Jeruzalė,Baltupio g.,138000,1894,4,72.88,1,5
1281,Senamiestis,Šv. Jono g.,299000,3698,3,80.85,3,4
1282,Senamiestis,Šv. Jono g.,225000,2632,3,85.48,1,3
1283,Senamiestis,J. Basanavičiaus g.,649000,3009,4,215.68,4,5
1284,Naujamiestis,S. Konarskio g.,179000,1696,4,105.53,3,4
1285,Karoliniškės,Vido Maciulevičiaus g.,59000,1782,1,33.1,2,5
1286,Justiniškės,Grigalaukio g.,81900,2155,2,38,6,6
1287,Pašilaičiai,Grigalaukio g.,81900,2155,2,38,6,6
1288,Senamiestis,Konstitucijos pr.,249920,2750,3,90.88,16,29
1289,Filaretai,Olandų g.,68000,2810,1,24.2,3,6
1290,Užupis,Olandų g.,115000,2500,2,46,3,5
1291,Filaretai,Olandų g.,130000,2453,3,53,4,6
1292,Naujamiestis,Mindaugo g.,189000,2762,2,68.42,8,8
1293,Valakampiai,Nemenčinės pl.,147000,2865,2,51.3,2,3
1294,Senamiestis,Gedimino pr.,215000,3644,2,59,4,4
1295,Pašilaičiai,Laisvės pr.,80000,2000,2,40,6,6
1296,Šnipiškės,Giedraičių g.,92000,2641,1,34.83,8,9
1297,Šnipiškės,Giedraičių g.,92000,2641,1,34.83,7,9
1298,Užupis,Olandų g.,160112,2620,3,61.1,2,5
1299,Užupis,Olandų g.,80000,2402,2,33.3,1,5
1300,Užupis,Olandų g.,79000,2557,1,30.9,1,5
1301,Užupis,Olandų g.,79000,2557,1,30.9,1,5
1302,Užupis,Olandų g.,65000,2766,1,23.5,3,6
1303,Užupis,Olandų g.,110000,2350,2,46.8,2,5
1304,Užupis,Olandų g.,145000,2377,3,61,2,5
1305,Antakalnis,Olandų g.,145000,2373,3,61.1,2,5
1306,Visoriai,Onos Miciūtės g.,129000,2016,3,64,2,2
1307,Visoriai,Onos Miciūtės g.,129000,2048,3,63,2,2
1308,Karoliniškės,Igno Šimulionio g.,205000,2636,3,77.77,3,3
1309,Pašilaičiai,Gabijos g.,120000,1791,3,67,3,5
1310,Senamiestis,Geležinkelio g.,99990,1791,3,55.83,0,3
1311,Žvėrynas,Birutės g.,863000,6742,4,128,3,3
1312,Karoliniškės,Dariaus Gerbutavičiaus g.,65000,834,4,77.9,1,5
1313,Užupis,Olandų g.,73713,3137,1,23.5,2,5
1314,Užupis,Olandų g.,122550,2619,2,46.8,2,5
1315,Senamiestis,Žemaitijos g.,459000,2292,4,200.28,3,4
1316,Antakalnis,Žolyno g.,23500,1175,1,20,3,5
1317,Pašilaičiai,Leičių g.,84011,1031,3,81.45,9,9
1318,Naujamiestis,S. Konarskio g.,169999,2267,3,75,3,9
1319,Pašilaičiai,Leičių g.,90011,1982,2,45.42,9,9
1320,Fabijoniškės,Fabijoniškių g.,95000,1418,3,67,5,9
1321,Pašilaičiai,Leičių g.,85011,1872,2,45.42,6,9
1322,Šnipiškės,Raitininkų g.,189500,2707,3,70,7,7
1323,Jeruzalė,Kviečių g.,86410,1700,2,50.83,5,6
1324,Pilaitė,Papilėnų g.,69000,981,3,70.34,5,9
1325,Antakalnis,Pylimėlių g.,178000,2282,3,78,4,4
1326,Tarandė,Tarandės g.,95000,1352,3,70.26,2,2
1327,Tarandė,Tarandės g.,110000,1367,3,80.46,1,2
1328,Lazdynėliai,Jonažolių g.,72777,1702,2,42.77,5,5
1329,Lazdynai,Jonažolių g.,72777,1702,2,42.77,5,5
1330,Justiniškės,Justiniškių g.,69900,1487,2,47,4,5
1331,Pašilaičiai,Sviliškių g.,95000,1557,2,61,3,5
1332,Naujamiestis,M. K. Čiurlionio g.,285000,4071,3,70,1,2
1333,Naujamiestis,J. Basanavičiaus g.,285000,4071,2,70,1,2
1334,Baltupiai,Trinapolio g.,94000,1709,2,55,5,9
1335,Žirmūnai,Trinapolio g.,94000,1709,2,55,5,9
1336,Žirmūnai,Trinapolio g.,87200,1780,2,49,1,9
1337,Baltupiai,Trinapolio g.,135000,1484,4,91,2,9
1338,Žirmūnai,Trinapolio g.,135000,1484,4,91,2,9
1339,Šnipiškės,Kalvarijų g.,69983,1491,2,46.94,1,5
1340,Baltupiai,Naujakiemio g.,237000,1559,5,152,3,4
1341,Baltupiai,Naujakiemio g.,259000,1704,5,152,2,3
1342,Baltupiai,Naujakiemio g.,267000,1757,5,152,2,3
1343,Baltupiai,Naujakiemio g.,231000,1520,5,152,2,3
1344,Lazdynai,Erfurto g.,65500,1001,3,65.41,1,9
1345,Fabijoniškės,Salomėjos Nėries g.,68000,1447,2,47,5,12
1346,Senamiestis,Pylimo g.,129000,1843,3,70,3,3
1347,Antakalnis,Kučkuriškių g.,41500,1297,2,32,2,2
1348,Fabijoniškės,Fabijoniškių g.,85000,1518,2,56,5,5
1349,Fabijoniškės,Fabijoniškių g.,84500,1457,2,58,5,5
1350,Fabijoniškės,Fabijoniškių g.,86500,1491,2,58,5,5
1351,Žvėrynas,Vytauto g.,100000,1799,4,55.59,1,2
1352,Fabijoniškės,S. Stanevičiaus g.,89000,1104,4,80.64,6,9
1353,Šiaurės miestelis,Juozo Balčikonio g.,160000,2349,3,68.11,8,9
1354,Šnipiškės,Juozo Balčikonio g.,160000,2349,3,68.11,8,9
1355,Lazdynai,Architektų g.,77000,1242,3,62,3,5
1356,Pilaitė,Pilkalnio g.,90555,1111,4,81.48,1,3
1357,Fabijoniškės,Salomėjos Nėries g.,65000,1757,1,37,10,10
1358,Pilaitė,Trakėnų g.,105000,1991,3,52.73,2,2
1359,Santariškės,Mokslininkų g.,60000,1622,1,37,2,3
1360,Justiniškės,Laisvės pr.,54000,1309,2,41.24,5,5
1361,Žirmūnai,Tuskulėnų g.,139000,1738,4,80,4,5
1362,Žirmūnai,Kernavės g.,110500,2250,2,49.12,2,8
1363,Šnipiškės,Kernavės g.,154100,2200,3,70.05,3,9
1364,Šnipiškės,Kernavės g.,114000,2300,2,49.56,2,9
1365,Šnipiškės,Kernavės g.,114000,2300,2,49.56,2,9
1366,Valakampiai,Vaidilutės g.,188000,2308,3,81.47,1,3
1367,Antakalnis,Vaidilutės g.,188000,2308,3,81.47,1,2
1368,Valakampiai,Vaidilutės g.,165000,2025,3,81.47,1,2
1369,Antakalnis,Vaidilutės g.,165000,2025,3,81.47,1,2
1370,Antakalnis,P. Vileišio g.,139000,1730,2,80.34,4,4
1371,Naujoji Vilnia,Gerovės g.,49800,1474,1,33.79,5,5
1372,Antakalnis,Keramikų g.,30500,1694,1,18,3,3
1373,Dvarčionys,Keramikų g.,30500,1694,1,18,3,3
1374,Antakalnis,Keramikų g.,30500,1694,1,18,3,3
1375,Dvarčionys,Keramikų g.,30500,1694,1,18,3,3
1376,Grigiškės,Pašto g.,68600,952,3,72.08,1,2
1377,Užupis,Krivių g.,199000,3109,3,64,1,5
1378,Užupis,Krivių g.,199000,3109,3,64,1,5
1379,Naujoji Vilnia,Parko g.,71500,1006,3,71.08,1,12
1380,Viršuliškės,Jurgio Matulaičio a.,129900,1160,4,112,3,10
1381,Naujoji Vilnia,Pramonės g.,31500,1086,1,29,4,4
1382,Senamiestis,Polocko g.,275000,2354,4,116.83,1,1
1383,Užupis,Polocko g.,275000,2354,4,116.83,1,2
1384,Pašilaičiai,Justiniškių g.,111500,1838,3,60.67,9,9
1385,Turniškės,Nemenčinės pl.,278000,2780,4,100,2,3
1386,Antakalnis,Nemenčinės pl.,278000,2780,4,100,2,3
1387,Valakampiai,Nemenčinės pl.,278000,2780,4,100,2,3
1388,Naujoji Vilnia,Dūmų g.,77999,940,2,83,2,3
1389,Valakampiai,Nugalėtojų g.,299500,2382,3,125.75,1,3
1390,Valakampiai,Nugalėtojų g.,299500,2382,4,125.75,1,3
1391,Užupis,Užupio g.,171000,2443,3,70,3,3
1392,Justiniškės,Taikos g.,72000,1029,3,70,4,9
1393,Šnipiškės,Šilutės g.,43500,1145,1,38,1,2
1394,Fabijoniškės,Salomėjos Nėries g.,52000,1300,1,40,4,5
1395,Pilaitė,I. Simonaitytės g.,120000,1617,3,74.21,5,5
1396,Senamiestis,Vingrių g.,115000,2406,2,47.8,1,4
1397,Antakalnis,Žolyno g.,37000,1493,1,24.78,4,5
1398,Fabijoniškės,L. Giros g.,57000,1425,1,40,3,5
1399,Šnipiškės,Kalvarijų g.,75000,1221,3,61.41,2,5
1400,Lazdynai,Erfurto g.,39713,1225,1,32.43,9,9
1401,Antakalnis,P. Vileišio g.,216000,3001,3,71.97,4,4
1402,Antakalnis,P. Vileišio g.,216000,3001,3,71.97,4,4
1403,Žvėrynas,Lokių g.,164000,3037,2,54,3,6
1404,Žvėrynas,Sėlių g.,164000,3084,2,53.17,3,6
1405,Justiniškės,Justiniškių g.,76500,1036,3,73.84,1,9
1406,Valakampiai,Nemenčinės pl.,275000,2236,4,123,3,3
1407,Antakalnis,Nemenčinės pl.,275000,2236,4,123,3,3
1408,Viršuliškės,Viršuliškių g.,69900,1487,2,47,5,5
1409,Užupis,Subačiaus g.,33999,1324,1,25.68,3,5
1410,Rasos,Subačiaus g.,33999,1324,1,25.68,3,5
1411,Markučiai,Subačiaus g.,33999,1324,1,25.68,3,5
1412,Pilaitė,Juodkrantės g.,72000,2000,1,36,4,4
1413,Naujoji Vilnia,Parko g.,23900,747,1,32,2,12
1414,Antakalnis,P. Vileišio g.,129000,1743,2,74,4,4
1415,Žemieji Paneriai,Vaduvos g.,42500,1079,1,39.39,6,6
1416,Žvėrynas,S. Moniuškos g.,167000,3434,2,48.63,2,3
1417,Žvėrynas,S. Moniuškos g.,167000,3434,3,48.63,2,3
1418,Grigiškės,Jaunimo skg.,15000,846,1,17.74,5,5
1419,Karoliniškės,Dariaus Gerbutavičiaus g.,50000,1429,1,35,8,9
1420,Senamiestis,Antano Tumėno g.,510000,3400,3,150,17,18
1421,Žvėrynas,Antano Tumėno g.,510000,3400,3,150,17,18
1422,Karoliniškės,Sausio 13-osios g.,115000,1616,3,71.17,7,7
1423,Pašilaičiai,Ukmergės g.,99900,1180,3,84.63,4,6
1424,Pašilaičiai,Ukmergės g.,99900,1180,2,84.63,4,6
1425,Senamiestis,Klaipėdos g.,295000,3352,3,88,3,3
1426,Senamiestis,Klaipėdos g.,295000,3315,3,89,3,3
1427,Senamiestis,Klaipėdos g.,295000,3352,3,88,3,3
1428,Naujamiestis,Panerių g.,26500,1205,1,22,2,4
1429,Senamiestis,Šv. Stepono g.,160000,1975,4,81,3,4
1430,Senamiestis,Mindaugo g.,296000,3654,3,81,2,5
1431,Senamiestis,Mindaugo g.,296000,3654,3,81,2,5
1432,Naujamiestis,Mindaugo g.,296000,3654,3,81,2,5
1433,Senamiestis,K. Kalinausko g.,183000,3588,2,51,1,8
1434,Senamiestis,Vokiečių g.,159000,3698,2,43,1,3
1435,Senamiestis,Ligoninės g.,130000,2407,2,54,1,3
1436,Senamiestis,Pamėnkalnio g.,159900,2710,2,59,2,4
1437,Šeškinė,Gelvonų g.,79900,1188,3,67.27,5,5
1438,Karoliniškės,Laisvės pr.,58500,914,3,64,2,9
1439,Šnipiškės,Linkmenų g.,192000,2704,2,71,4,6
1440,Žirmūnai,Tuskulėnų g.,75000,1250,3,60,3,5
1441,Senamiestis,Teatro g.,299000,2881,3,103.78,2,6
1442,Žirmūnai,Žirmūnų g.,93000,1453,3,64,9,12
1443,Baltupiai,Didlaukio g.,72500,1132,3,64.06,3,5
1444,Šnipiškės,Širvintų g.,69900,1248,3,56,5,5
1445,Šnipiškės,Kernavės g.,97400,2249,2,43.3,5,8
1446,Šnipiškės,Kernavės g.,97400,2249,2,43.3,5,8
1447,Šnipiškės,Kernavės g.,97200,2245,2,43.3,5,8
1448,Šnipiškės,Kernavės g.,103900,2160,2,48.11,4,8
1449,Žirmūnai,Kernavės g.,91200,1906,2,47.85,2,8
1450,Šnipiškės,Kernavės g.,91200,1906,2,47.85,2,8
1451,Šnipiškės,Kernavės g.,224900,2800,4,80.32,9,9
1452,Šnipiškės,Kernavės g.,224900,2800,3,80.32,9,9
1453,Naujininkai,Zanavykų g.,57500,1250,2,46,4,5
1454,Antakalnis,P. Vileišio g.,300000,3226,3,93,2,5
1455,Rasos,Rasų g.,207000,3450,2,60,3,3
1456,Užupis,Polocko g.,200000,2857,2,70,2,4
1457,Markučiai,Subačiaus g.,22000,1833,1,12,1,5
1458,Užupis,Polocko g.,279000,3770,2,74,4,4
1459,Naujoji Vilnia,Parko g.,35900,1282,1,28,5,9
1460,Senamiestis,A. Rotundo g.,650000,3250,5,200,3,5
1461,Antakalnis,Šilo g.,169000,2253,3,75,1,5
1462,Antakalnis,Šilo g.,469000,1763,5,266,2,4
1463,Burbiškės,Burbiškių g.,111270,1919,3,57.99,1,1
1464,Antakalnis,Elniakampio g.,67000,1783,2,37.57,1,2
1465,Burbiškės,Burbiškių g.,162400,1789,4,90.77,3,4
1466,Burbiškės,Burbiškių g.,105800,2070,2,51.12,2,4
1467,Burbiškės,Burbiškių g.,105450,2073,2,50.86,2,4
1468,Fabijoniškės,Salomėjos Nėries g.,99000,1362,3,72.7,5,5
1469,Bajorai,Bajorų kel.,135900,1571,3,86.5,8,11
1470,Karoliniškės,Loretos Asanavičiūtės g.,83000,1317,3,63,2,12
1471,Karoliniškės,Sausio 13-osios g.,115000,1597,2,72,2,7
1472,Justiniškės,Taikos g.,63000,1016,3,62,9,9
1473,Senamiestis,Vilniaus g.,239000,2610,2,91.56,4,5
1474,Senamiestis,Gedimino pr.,239000,2610,4,91.56,4,5
1475,Senamiestis,Gedimino pr.,239000,2610,3,91.56,4,5
1476,Senamiestis,Bernardinų g.,250000,2688,3,93,2,3
1477,Pašilaičiai,Laisvės pr.,69900,1294,2,54,5,5
1478,Senamiestis,Šv. Stepono g.,119900,2855,2,42,2,3
1479,Senamiestis,Žygimanto Liauksmino g.,499000,2697,5,185,3,4
1480,Pilaitė,Sauluvos g.,125000,1250,3,100,2,2
1481,Pilaitė,Sauluvos g.,125000,1250,4,100,2,2
1482,Pilaitė,Piliakalnio g.,70000,658,4,106.4,2,3
1483,Šeškinė,Gelvonų g.,57500,1597,1,36,2,5
1484,Baltupiai,Baltupio g.,54900,1664,1,33,4,9
1485,Markučiai,Subačiaus g.,101950,2102,2,48.49,2,3
1486,Markučiai,Subačiaus g.,101950,2102,2,48.49,2,3
1487,Senamiestis,J. Basanavičiaus g.,140000,2003,4,69.9,2,2
1488,Naujamiestis,Smolensko g.,117000,3079,1,38,4,7
1489,Žvėrynas,Blindžių g.,40000,1107,1,36.15,2,2
1490,Žvėrynas,Blindžių g.,76000,1013,3,75,2,2
1491,Pilaitė,Juodkrantės g.,72500,1551,2,46.74,2,5
1492,Naujamiestis,Naugarduko g.,92000,2448,1,37.58,8,8
1493,Justiniškės,Justiniškių g.,61000,1220,2,50,1,5
1494,Justiniškės,Taikos g.,87000,1359,3,64,3,5
1495,Naujoji Vilnia,Pramonės g.,15700,826,1,19,3,5
1496,Naujoji Vilnia,Pramonės g.,16000,800,1,20,3,5
1497,Baltupiai,Jurgio Lebedžio g.,119000,2644,2,45,3,5
1498,Visoriai,Mykolo Sleževičiaus g.,99500,2185,3,45.54,4,6
1499,Fabijoniškės,Mykolo Sleževičiaus g.,99500,2185,3,45.54,4,6
1500,Jeruzalė,Mykolo Sleževičiaus g.,99500,2185,3,45.54,4,6
1501,Naujoji Vilnia,Pramonės g.,29500,843,2,35,3,5
1502,Naujininkai,Šaltkalvių g.,26100,1450,1,18,4,5
1503,Pašilaičiai,Pašilaičių g.,54900,1490,1,36.85,1,9
1504,Užupis,Manufaktūrų g.,156000,2371,3,65.79,2,6
1505,Užupis,Manufaktūrų g.,148886,2314,3,64.34,2,6
1506,Bajorai,Jono Kairiūkščio g.,62500,1240,3,50.4,4,9
1507,Senamiestis,Šv. Stepono g.,349000,3244,4,107.57,2,2
1508,Senamiestis,Šv. Stepono g.,349000,3292,4,106,2,2
1509,Šnipiškės,Lvovo g.,185000,2460,3,75.2,4,7
1510,Naujininkai,Šaltkalvių g.,38700,1433,1,27,2,9
1511,Jeruzalė,Kviečių g.,139500,1816,3,76.83,2,4
1512,Senamiestis,Markučių g.,295000,2149,4,137.27,2,3
1513,Senamiestis,Markučių g.,295000,2149,5,137.27,2,3
1514,Užupis,Markučių g.,295000,2149,5,137.27,2,3
1515,Markučiai,Markučių g.,295000,2149,4,137.27,2,3
1516,Užupis,Markučių g.,295000,2149,4,137.27,2,3
1517,Žvėrynas,A. Mickevičiaus g.,135000,2872,2,47,4,4
1518,Žvėrynas,A. Mickevičiaus g.,202000,2519,3,80.18,4,4
1519,Naujamiestis,Statybininkų g.,92000,2916,1,31.55,5,5
1520,Naujamiestis,Mindaugo g.,144900,2200,3,65.86,2,6
1521,Pilaitė,Priegliaus g.,99400,1744,2,57,7,9
1522,Šnipiškės,Konstitucijos pr.,241230,2650,3,91.03,14,29
1523,Šnipiškės,Konstitucijos pr.,241230,2650,3,91.03,14,29
1524,Naujamiestis,Konstitucijos pr.,241229,2650,3,91.03,14,29
1525,Šnipiškės,Konstitucijos pr.,241229,2650,3,91.03,14,29
1526,Šnipiškės,Konstitucijos pr.,241230,2650,3,91.03,14,29
1527,Šnipiškės,Konstitucijos pr.,241000,2648,3,91,14,29
1528,Verkiai,Trinapolio g.,297000,2092,4,142,3,3
1529,Šnipiškės,Rinktinės g.,123000,3417,2,36,4,8
1530,Šnipiškės,Konstitucijos pr.,142748,2625,2,54.38,10,29
1531,Šnipiškės,Konstitucijos pr.,142748,2625,2,54.38,10,29
1532,Šnipiškės,Konstitucijos pr.,142748,2625,2,54.38,10,29
1533,Antakalnis,Antakalnio g.,89900,2430,1,37,2,8
1534,Šnipiškės,Daugėliškio g.,114000,2176,2,52.4,9,11
1535,Lazdynai,Žėručio g.,68000,1478,2,46,5,5
1536,Senamiestis,Kruopų g.,125000,2363,2,52.9,3,4
1537,Baltupiai,Baltupio g.,79999,1359,2,58.87,1,5
1538,Jeruzalė,Baltupio g.,79999,1359,2,58.87,1,5
1539,Pašilaičiai,Pašilaičių g.,93500,1355,3,69,3,9
1540,Šnipiškės,Kalvarijų g.,109000,1627,3,67,2,5
1541,Viršuliškės,Laisvės pr.,72000,1418,2,50.79,3,5
1542,Šeškinė,Laisvės pr.,72000,1418,2,50.79,3,5
1543,Pilaitė,Čekoniškių g.,125000,1256,4,99.54,1,2
1544,Pilaitė,Varnės g.,93000,979,4,95,2,2
1545,Šeškinė,Dūkštų g.,45000,1295,1,34.75,1,5
1546,Antakalnis,Bistryčios g.,112554,2235,2,50.35,1,4
1547,Antakalnis,V. Grybo g.,112554,2247,2,50.1,1,4
1548,Baltupiai,Baltupio g.,35000,1214,1,28.84,10,12
1549,Žirmūnai,Žirmūnų g.,139900,1503,4,93.08,4,4
1550,Žirmūnai,Žirmūnų g.,139900,1503,4,93.08,4,4
1551,Pašilaičiai,Gabijos g.,95000,1829,2,51.95,3,5
1552,Pašilaičiai,Gabijos g.,95000,1829,2,51.95,3,5
1553,Jeruzalė,Bitininkų g.,99200,1253,2,79.18,1,6
1554,Žirmūnai,Žirmūnų g.,89500,1444,3,62,2,5
1555,Paneriai,Kanuto Rusecko g.,151900,1484,4,102.37,2,2
1556,Šnipiškės,Daugėliškio g.,110000,2131,3,51.62,2,6
1557,Šnipiškės,Kernavės g.,88000,2475,1,35.55,5,6
1558,Šnipiškės,Kernavės g.,88000,2475,1,35.55,5,6
1559,Šnipiškės,Kernavės g.,155000,1855,4,83.57,2,6
1560,Senamiestis,Suvalkų g.,39900,2102,1,18.98,1,3
1561,Senamiestis,Suvalkų g.,38900,2262,1,17.2,1,3
1562,Senamiestis,Suvalkų g.,85900,1820,2,47.2,1,3
1563,Užupis,Kreivasis skg.,342500,3325,4,103.01,2,4
1564,Užupis,Kreivasis skg.,144100,3232,2,44.59,2,4
1565,Užupis,Kreivasis skg.,149000,2163,3,68.9,1,3
1566,Šnipiškės,Lvovo g.,81500,2401,2,33.95,3,6
1567,Šnipiškės,Lvovo g.,133900,1950,3,68.67,2,3
1568,Užupis,Kreivasis skg.,125800,2650,2,47.48,2,4
1569,Šnipiškės,Lvovo g.,118500,1950,3,60.76,2,6
1570,Šnipiškės,Lvovo g.,108200,2151,3,50.3,2,6
1571,Šnipiškės,Lvovo g.,82300,1850,2,44.48,2,6
1572,Senamiestis,Sodų g.,83500,1518,3,55,1,4
1573,Senamiestis,Plačioji g.,184600,2991,3,61.72,2,2
1574,Pilaitė,Tolminkiemio g.,87000,1933,2,45,4,4
1575,Jeruzalė,Kviečių g.,83840,1620,2,51.75,3,4
1576,Pilaitė,Tolminkiemio g.,91000,1507,3,60.4,2,4
1577,Markučiai,Manufaktūrų g.,82000,2228,1,36.8,2,5
1578,Pilaitė,Nidos g.,220000,1789,5,123,9,9
1579,Pilaitė,Tolminkiemio g.,109000,1841,2,59.2,2,5
1580,Pilaitė,Tolminkiemio g.,117500,1328,4,88.5,1,4
1581,Pilaitė,Tolminkiemio g.,125000,1822,3,68.6,1,5
1582,Markučiai,Manufaktūrų g.,199500,2530,3,78.86,1,4
1583,Pilaitė,Tolminkiemio g.,121000,1842,3,65.7,1,4
1584,Naujamiestis,Kauno g.,129990,1757,2,74,3,3
1585,Naujamiestis,Smolensko g.,129990,1757,3,74,3,3
1586,Užupis,Užupio g.,150000,2474,2,60.63,1,3
1587,Antavilis,J. Biliūno g.,95000,633,4,150,2,3
1588,Viršuliškės,Viršuliškių g.,120000,1477,4,81.22,5,7
1589,Naujamiestis,Gerosios Vilties g.,78500,1644,2,47.75,3,5
1590,Naujamiestis,Gerosios Vilties g.,77500,1623,2,47.75,3,5
1591,Lazdynėliai,Jonažolių g.,135000,1849,3,73,3,8
1592,Šnipiškės,Lvovo g.,135000,2045,2,66,4,5
1593,Naujamiestis,Žemaitės g.,42900,2043,1,21,7,9
1594,Naujamiestis,Aludarių g.,299000,1777,2,168.24,3,3
1595,Šnipiškės,Kernavės g.,121000,1932,3,62.62,1,6
1596,Senamiestis,Kauno g.,109000,1648,2,66.16,5,6
1597,Naujamiestis,Kauno g.,109000,1648,2,66.16,5,6
1598,Saulėtekis,Saulėtekio al.,168000,2025,2,82.98,3,4
1599,Antakalnis,Saulėtekio al.,168000,2025,3,82.98,3,4
1600,Karoliniškės,Rolando Jankausko g.,52500,1610,1,32.6,5,12
1601,Šnipiškės,Daugėliškio g.,86000,2549,2,33.74,6,7
1602,Šnipiškės,Kernavės g.,180000,1721,5,104.6,2,6
1603,Žirmūnai,Žirmūnų g.,73000,1521,2,48,3,5
1604,Karoliniškės,Rolando Jankausko g.,78000,1625,2,48,3,5
1605,Justiniškės,Talino g.,101000,1840,3,54.88,2,5
1606,Valakampiai,Nugalėtojų g.,332000,2653,3,125.12,3,3
1607,Antakalnis,Nugalėtojų g.,332000,2653,3,125.12,3,3
1608,Žirmūnai,Žirmūnų g.,64000,1456,2,43.95,5,5
1609,Jeruzalė,Kviečių g.,97950,1620,2,60.46,3,4
1610,Pašilaičiai,Ukmergės g.,95000,1578,2,60.22,3,6
1611,Fabijoniškės,Gedvydžių g.,54900,1391,1,39.47,5,5
1612,Antakalnis,Žirgo g.,170000,2000,3,85,4,20
1613,Užupis,Manufaktūrų g.,115362,1800,3,64.09,2,6
1614,Užupis,Manufaktūrų g.,106711,2358,2,45.25,2,6
